id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
3082112344,三傻大闹宝莱坞,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p579729551.jpg,2011-12-08(中国大陆),https://movie.douban.com/subject/3793023/,9.2,"剧情,喜剧,爱情",,,"印度,喜剧,剧情",2021-10-22 15:43:34,2009 / 印度 / 剧情 喜剧 爱情 歌舞 / 拉吉库马尔·希拉尼 / 阿米尔·汗 卡琳娜·卡普尔
3082112086,阿甘正传,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2372307693.jpg,1994-06-23(洛杉矶首映),https://movie.douban.com/subject/1292720/,9.5,"剧情,爱情",,,"经典,剧情",2021-10-22 15:43:18,1994 / 美国 / 剧情 爱情 / 罗伯特·泽米吉斯 / 汤姆·汉克斯 罗宾·怀特
3082111935,摔跤吧！爸爸,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2401676338.jpg,2017-05-05(中国大陆),https://movie.douban.com/subject/26387939/,9,"剧情,家庭,传记",,,"励志,女性",2021-10-22 15:43:09,2016 / 印度 / 剧情 家庭 传记 运动 / 涅提·蒂瓦里 / 阿米尔·汗 法缇玛·萨那·纱卡
3082111627,肖申克的救赎,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p480747492.jpg,1994-09-10(多伦多电影节),https://movie.douban.com/subject/1292052/,9.7,"剧情,犯罪",,,"剧情,经典",2021-10-22 15:42:47,1994 / 美国 / 剧情 犯罪 / 弗兰克·德拉邦特 / 蒂姆·罗宾斯 摩根·弗里曼
3082111294,楚门的世界,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p479682972.jpg,1998-06-05(美国),https://movie.douban.com/subject/1292064/,9.4,"剧情,科幻",,,科幻,2021-10-22 15:42:22,1998 / 美国 / 剧情 科幻 / 彼得·威尔 / 金·凯瑞 劳拉·琳妮
3082110573,控方证人,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1505392928.jpg,1957-12-17(美国),https://movie.douban.com/subject/1296141/,9.6,"剧情,悬疑,犯罪",,,"悬疑,推理",2021-10-22 15:41:30,1957 / 美国 / 剧情 悬疑 犯罪 / 比利·怀尔德 / 泰隆·鲍华 玛琳·黛德丽
3082110181,看不见的客人,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2498971355.jpg,2017-09-15(中国大陆),https://movie.douban.com/subject/26580232/,8.8,"剧情,悬疑,惊悚",,,"推理,悬疑",2021-10-22 15:41:05,2016 / 西班牙 / 剧情 悬疑 惊悚 犯罪 / 奥里奥尔·保罗 / 马里奥·卡萨斯 阿娜·瓦格纳
3082109744,彗星来的那一夜,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2187896734.jpg,2013-09-19(奇幻电影节),https://movie.douban.com/subject/25807345/,8.5,"科幻,悬疑,惊悚",,,"悬疑,烧脑,科幻,平行世界",2021-10-22 15:40:36,2013 / 美国 英国 / 科幻 悬疑 惊悚 / 詹姆斯·沃德·布柯特 / 艾米丽·芭尔多尼 莫瑞·史特林
3082109552,源代码,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p988260245.jpg,2011-08-30(中国大陆),https://movie.douban.com/subject/3075287/,8.5,"科幻,悬疑,惊悚",,,"悬疑,科幻",2021-10-22 15:40:22,2011 / 美国 加拿大 / 科幻 悬疑 惊悚 / 邓肯·琼斯 / 杰克·吉伦哈尔 维拉·法米加
3082109210,星际穿越,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2614988097.jpg,2014-11-12(中国大陆),https://movie.douban.com/subject/1889243/,9.4,"剧情,科幻,冒险",,,科幻,2021-10-22 15:40:02,2014 / 美国 英国 加拿大 / 剧情 科幻 冒险 / 克里斯托弗·诺兰 / 马修·麦康纳 安妮·海瑟薇
3082108782,头号玩家,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2516578307.jpg,2018-03-30(中国大陆),https://movie.douban.com/subject/4920389/,8.7,"动作,科幻,冒险",,,"科幻,虚拟现实",2021-10-22 15:39:34,2018 / 美国 / 动作 科幻 冒险 / 史蒂文·斯皮尔伯格 / 泰伊·谢里丹 奥利维亚·库克
3082108530,阿凡达,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2180085848.jpg,2010-01-04(中国大陆),https://movie.douban.com/subject/1652587/,8.8,"动作,科幻,冒险",,,科幻,2021-10-22 15:39:18,2009 / 美国 / 动作 科幻 冒险 / 詹姆斯·卡梅隆 / 萨姆·沃辛顿 佐伊·索尔达娜
3082105747,戴珍珠耳环的少女,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p478284105.jpg,2003-09-07,https://movie.douban.com/subject/1291836/,7.8,"剧情,爱情,传记",,,艺术,2021-10-22 15:36:31,2003 / 英国 卢森堡 法国 比利时 美国 / 剧情 爱情 传记 / 彼得·韦柏 / 科林·费尔斯 斯嘉丽·约翰逊
3082105281,托斯卡纳艳阳下,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1361589750.jpg,2003-09-26(美国),https://movie.douban.com/subject/1307052/,8.1,"剧情,喜剧,爱情",,,文艺,2021-10-22 15:36:05,2003 / 美国 意大利 / 剧情 喜剧 爱情 / 奥黛丽·威尔斯 / 戴安·琳恩 吴珊卓
3082104415,毒液：致命守护者,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2537158013.jpg,2018-11-09(中国大陆),https://movie.douban.com/subject/3168101/,7.2,"动作,科幻,惊悚",,,"科幻,漫威,动作",2021-10-22 15:35:08,2018 / 美国 中国大陆 / 动作 科幻 惊悚 / 鲁本·弗雷斯彻 / 汤姆·哈迪 米歇尔·威廉姆斯
3082103864,王牌特工2：黄金圈,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2499792043.jpg,2017-10-20(中国大陆),https://movie.douban.com/subject/26378579/,6.8,"喜剧,动作,冒险",,,"特工,冒险,科林",2021-10-22 15:34:29,2017 / 英国 美国 / 喜剧 动作 冒险 / 马修·沃恩 / 塔伦·埃哲顿 科林·费尔斯
3082103269,王牌特工：特工学院,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2231932406.jpg,2015-03-27(中国大陆),https://movie.douban.com/subject/24405378/,8.4,"喜剧,动作,冒险",,,"特工,冒险,科林",2021-10-22 15:33:50,2014 / 英国 美国 / 喜剧 动作 冒险 / 马修·沃恩 / 塔伦·埃哲顿 科林·费尔斯
3082102904,失控玩家,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2677520025.jpg,2021-08-27(中国大陆),https://movie.douban.com/subject/30337388/,7.5,"喜剧,动作,科幻",,,奇幻,2021-10-22 15:33:25,2021 / 美国 加拿大 / 喜剧 动作 科幻 / 肖恩·利维 / 瑞安·雷诺兹 朱迪·科默
3082102340,小姐,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2355555424.jpg,2016-05-14(戛纳电影节),https://movie.douban.com/subject/25977027/,8.5,"剧情,悬疑,情色",,,悬疑,2021-10-22 15:32:45,2016 / 韩国 / 剧情 悬疑 情色 同性 / 朴赞郁 / 金敏喜 金泰梨
492267310,夏目友人帐 第二季,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2221082675.jpg,2009-01-05(日本),https://movie.douban.com/subject/3284269/,9.5,"剧情,动画,奇幻",,,"夏目友人帳,日本动画",2012-02-06 13:33:20,2009 / 日本 / 剧情 动画 奇幻 / 大森贵弘 植田秀仁 中野英明 清水久敏 高田淳 / 神谷浩史 井上和彦
437987647,午夜巴黎,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p944234798.jpg,2011-05-11(法国),https://movie.douban.com/subject/4319218/,8.3,"剧情,爱情,奇幻",4,,"法国,电影,伍迪·艾伦",2011-09-20 20:39:45,2011 / 西班牙 美国 法国 / 剧情 爱情 奇幻 / 伍迪·艾伦 / 欧文·威尔逊 玛丽昂·歌迪亚
